id,AtomicOrbitals|HOMO_character,AtomicOrbitals|HOMO_element,AtomicOrbitals|HOMO_energy,AtomicOrbitals|LUMO_character,AtomicOrbitals|LUMO_element,AtomicOrbitals|LUMO_energy,AtomicOrbitals|gap_AO,BandCenter|band center,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range Number,ElementProperty|MagpieData mean Number,ElementProperty|MagpieData avg_dev Number,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData minimum AtomicWeight,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean AtomicWeight,ElementProperty|MagpieData avg_dev AtomicWeight,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData avg_dev CovalentRadius,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev Electronegativity,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData minimum NsValence,ElementProperty|MagpieData maximum NsValence,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData avg_dev NsValence,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData minimum NpValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData mean NdValence,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData mode NdValence,ElementProperty|MagpieData minimum NfValence,ElementProperty|MagpieData maximum NfValence,ElementProperty|MagpieData range NfValence,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData avg_dev NfValence,ElementProperty|MagpieData mode NfValence,ElementProperty|MagpieData minimum NValence,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData range NValence,ElementProperty|MagpieData mean NValence,ElementProperty|MagpieData avg_dev NValence,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData minimum NsUnfilled,ElementProperty|MagpieData maximum NsUnfilled,ElementProperty|MagpieData range NsUnfilled,ElementProperty|MagpieData mean NsUnfilled,ElementProperty|MagpieData avg_dev NsUnfilled,ElementProperty|MagpieData mode NsUnfilled,ElementProperty|MagpieData minimum NpUnfilled,ElementProperty|MagpieData maximum NpUnfilled,ElementProperty|MagpieData range NpUnfilled,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData avg_dev NpUnfilled,ElementProperty|MagpieData mode NpUnfilled,ElementProperty|MagpieData minimum NdUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData mean NdUnfilled,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData mode NdUnfilled,ElementProperty|MagpieData minimum NfUnfilled,ElementProperty|MagpieData maximum NfUnfilled,ElementProperty|MagpieData range NfUnfilled,ElementProperty|MagpieData mean NfUnfilled,ElementProperty|MagpieData avg_dev NfUnfilled,ElementProperty|MagpieData mode NfUnfilled,ElementProperty|MagpieData minimum NUnfilled,ElementProperty|MagpieData maximum NUnfilled,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData mode NUnfilled,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData range GSvolume_pa,ElementProperty|MagpieData mean GSvolume_pa,ElementProperty|MagpieData avg_dev GSvolume_pa,ElementProperty|MagpieData mode GSvolume_pa,ValenceOrbital|avg s valence electrons,ValenceOrbital|avg p valence electrons,ValenceOrbital|avg d valence electrons,ValenceOrbital|avg f valence electrons,ValenceOrbital|frac s valence electrons,ValenceOrbital|frac p valence electrons,ValenceOrbital|frac d valence electrons,ValenceOrbital|frac f valence electrons,YangSolidSolution|Yang omega,YangSolidSolution|Yang delta,LatticeConstants|a,LatticeConstants|b,LatticeConstants|c,GlobalSymmetryFeatures|spacegroup_num,GlobalSymmetryFeatures|crystal_system_int
67435291,1,45,-0.154624,1,45,-0.154624,0.0,-2.19026765629007,5,82,77,36.4,25.12,5,59,81,22,68.6,7.68,59,10.811,207.2,196.389,86.9266,60.89248,10.811,84,146,62,119.6,28.48,84,2.04,2.33,0.29,2.194,0.1232,2.04,1,2,1,1.6,0.48,1,0,2,2,0.8,0.64,0,0,10,10,5.2,4.16,0,0,14,14,2.8,4.48,0,3,28,25,10.4,7.04,3,0,1,1,0.4,0.48,0,0,5,5,2.8,2.24,0,0,2,2,0.8,0.96,0,0,0,0,0,0,0,3,5,2,4.0,0.8,3,7.1725,28.11,20.9375,13.947,5.6652,7.1725,1.6,0.8,5.2,2.8,0.153846153846154,0.0769230769230769,0.5,0.269230769230769,3.82563274073974,0.262937277792971,3.23048034248229,7.71381962762066,3.23048084014422,187,2
51763480,3,45,-0.239422,3,45,-0.239422,0.0,-2.23537272190732,5,45,40,23.2,17.44,5,59,88,29,70.0,8.8,59,10.811,102.9055,92.0945,51.8996,40.80472,10.811,84,142,58,111.4,24.48,84,2.04,2.58,0.54,2.244,0.1632,2.04,1,2,1,1.6,0.48,1,0,4,4,1.2,1.12,0,0,8,8,3.2,3.84,0,0,0,0,0.0,0.0,0,3,9,6,6.0,2.4,3,0,1,1,0.4,0.48,0,0,5,5,2.4,2.08,0,0,2,2,0.8,0.96,0,0,0,0,0,0,0,2,5,3,3.6,1.12,3,7.1725,25.786875,18.614375,13.482375,5.0479,7.1725,1.6,1.2,3.2,0.0,0.266666666666667,0.2,0.533333333333333,0.0,16766522.4420708,0.183016696114988,3.22050058244454,6.43240033734854,3.22050107261813,187,2
30975426,3,44,-0.210375,1,44,-0.152834,0.057541,-2.15919727526842,5,82,77,36.0,24.8,5,56,81,25,67.4,9.12,56,10.811,207.2,196.389,86.1924,60.30512,10.811,84,146,62,121.2,29.76,84,2.04,2.33,0.29,2.162,0.0976000000000001,2.04,1,2,1,1.6,0.48,1,0,2,2,0.8,0.64,0,0,10,10,4.8,3.84,0,0,14,14,2.8,4.48,0,3,28,25,10.0,7.2,3,0,1,1,0.4,0.48,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,4,5,1,4.4,0.48,4,7.1725,28.11,20.9375,13.895,5.686,7.1725,1.6,0.8,4.8,2.8,0.16,0.08,0.48,0.28,8.23075196761442,0.263192564548187,3.19924011808684,7.36469966681167,3.19924060452593,187,2
71403958,3,44,-0.210375,3,44,-0.210375,0.0,-2.20366249599242,5,44,39,22.8,16.96,5,56,88,32,68.8,10.24,56,10.811,101.07,90.259,51.1654,39.92368,10.811,84,146,62,113.0,26.4,84,2.04,2.58,0.54,2.212,0.1472,2.04,1,2,1,1.6,0.48,1,0,4,4,1.2,1.12,0,0,7,7,2.8,3.36,0,0,0,0,0.0,0.0,0,3,8,5,5.6,2.08,3,0,1,1,0.4,0.48,0,0,5,5,2.4,2.08,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,2,5,3,4.0,0.8,4,7.1725,25.786875,18.614375,13.430375,5.0063,7.1725,1.6,1.2,2.8,0.0,0.285714285714286,0.214285714285714,0.5,0.0,18064572.1710131,0.190303673560119,3.16318914892971,6.49718976474891,3.16318961536573,187,2
35897402,3,74,-0.220603,3,74,-0.220603,0.0,-2.26642216778946,5,74,69,34.8,31.36,5,51,88,37,66.8,12.64,51,10.811,183.84,173.029,84.2734,79.65328,10.811,84,162,78,119.4,34.08,84,2.04,2.58,0.54,2.276,0.1888,2.04,2,2,0,2.0,0.0,2,0,4,4,1.2,1.12,0,0,4,4,1.6,1.92,0,0,14,14,5.6,6.72,0,3,20,17,10.4,7.68,3,0,0,0,0.0,0.0,0,0,5,5,2.4,2.08,0,0,6,6,2.4,2.88,0,0,0,0,0,0,0,2,6,4,4.8,1.12,5,7.1725,25.786875,18.614375,14.446375,5.8191,7.1725,2.0,1.2,1.6,5.6,0.192307692307692,0.115384615384615,0.153846153846154,0.538461538461538,21881540.0226054,0.193918507395057,3.1819107556602,6.54064126875624,3.18191123204969,187,2
27156309,3,42,-0.153347,3,42,-0.153347,0.0,-2.01006873420435,5,48,43,28.4,18.72,5,50,72,22,62.8,10.24,50,10.811,112.411,101.6,65.1906,43.50368,10.811,84,154,70,124.0,32.0,84,1.69,2.16,0.47,2.018,0.1312,2.04,1,2,1,1.6,0.48,1,0,1,1,0.4,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,12,9,6.0,2.4,3,0,1,1,0.4,0.48,0,0,5,5,2.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,0,6,6,4.4,1.76,5,7.1725,19.495,12.3225,13.044,4.6972,7.1725,1.6,0.4,4.0,0.0,0.266666666666667,0.0666666666666667,0.666666666666667,0.0,2.24994880303402,0.234756787323376,3.0927398396525,7.72260693499046,3.09274028012269,187,2
39186520,1,48,-0.204228,1,45,-0.154624,0.049604,-2.05401375077419,5,48,43,29.6,19.68,5,59,72,13,66.4,5.92,59,10.811,112.411,101.6,67.9688,45.72624,10.811,84,144,60,119.2,28.16,84,1.69,2.28,0.59,2.066,0.1712,2.04,1,2,1,1.6,0.48,1,0,1,1,0.4,0.48,0,0,10,10,5.2,4.16,0,0,0,0,0.0,0.0,0,3,12,9,7.2,3.36,3,0,1,1,0.4,0.48,0,0,5,5,2.0,2.4,0,0,2,2,0.8,0.96,0,0,0,0,0,0,0,0,5,5,3.2,1.44,3,7.1725,19.495,12.3225,12.224,4.0412,7.1725,1.6,0.4,5.2,0.0,0.222222222222222,0.0555555555555556,0.722222222222222,0.0,1.24474025026835,0.2279288267092,3.15051052114304,7.28318276196859,3.1505109857337,187,2
19436725,3,44,-0.210375,1,48,-0.204228,0.006147,-2.02487622062942,5,48,43,29.2,19.36,5,56,72,16,65.2,7.36,56,10.811,112.411,101.6,67.2346,45.13888,10.811,84,146,62,120.8,29.44,84,1.69,2.2,0.51,2.034,0.1376,2.04,1,2,1,1.6,0.48,1,0,1,1,0.4,0.48,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,12,9,6.8,3.04,3,0,1,1,0.4,0.48,0,0,5,5,2.0,2.4,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,0,5,5,3.6,1.44,4,7.1725,19.495,12.3225,12.172,3.9996,7.1725,1.6,0.4,4.8,0.0,0.235294117647059,0.0588235294117647,0.705882352941177,0.0,2.21462446786476,0.229617304492512,3.0685526858703,7.51748302664511,3.06855311530129,187,2
10693257,3,74,-0.220603,3,74,-0.220603,0.0,-2.08254411091091,5,74,69,41.2,28.96,5,51,72,21,63.2,9.76,51,10.811,183.84,173.029,100.3426,71.62528,10.811,84,162,78,127.2,34.56,84,1.69,2.36,0.67,2.098,0.2096,2.04,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,3.6,2.88,0,0,14,14,5.6,6.72,0,3,20,17,11.6,6.88,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,6,6,2.4,2.88,0,0,0,0,0,0,0,0,6,6,4.4,1.76,5,7.1725,19.495,12.3225,13.188,4.8124,7.1725,2.0,0.4,3.6,5.6,0.172413793103448,0.0344827586206896,0.310344827586207,0.482758620689655,4.34426629379436,0.230543921141055,3.08747544468063,7.78948949330191,3.08747588291751,187,2
56124780,1,27,-0.204497,1,27,-0.204497,0.0,-1.90148344044105,5,48,43,22.4,13.92,5,58,72,14,66.0,6.4,58,10.811,112.411,101.6,50.379878,31.6551024,10.811,84,144,60,112.8,23.04,84,1.69,2.04,0.35,1.906,0.1072,1.88,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,12,9,7.2,3.36,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,0,5,5,3.2,1.44,3,7.1725,19.495,12.3225,10.866,3.4516,7.1725,2.0,0.4,4.8,0.0,0.277777777777778,0.0555555555555556,0.666666666666667,0.0,1.6683469942021,0.223945679042768,2.99570854745876,6.91711258326573,2.9957089414576,187,2
25976038,3,26,-0.295049,1,48,-0.204228,0.090821,-1.88109116553606,5,48,43,22.0,13.6,5,55,72,17,64.8,7.84,55,10.811,112.411,101.6,49.1446,30.66688,10.811,84,144,60,115.2,24.96,84,1.69,2.04,0.35,1.886,0.1232,1.83,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,4.4,3.52,0,0,0,0,0.0,0.0,0,3,12,9,6.8,3.04,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,4,4,1.6,1.92,0,0,0,0,0,0,0,0,5,5,3.6,1.44,4,7.1725,19.495,12.3225,11.06,3.374,7.1725,2.0,0.4,4.4,0.0,0.294117647058823,0.0588235294117647,0.647058823529412,0.0,2.220612859965,0.223945679042768,2.96454126857962,7.08232054306261,2.96454164947068,187,2
59387142,1,28,-0.210764,1,48,-0.204228,0.006536,-1.91356295493539,5,48,43,22.8,14.24,5,61,72,11,67.2,4.96,61,10.811,112.411,101.6,50.28396,31.578368,10.811,84,144,60,112.0,22.4,84,1.69,2.04,0.35,1.918,0.0976,1.91,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,5.2,4.16,0,0,0,0,0.0,0.0,0,3,12,9,7.6,3.68,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,2,2,0.8,0.96,0,0,0,0,0,0,0,0,5,5,2.8,1.76,2,7.1725,19.495,12.3225,10.896,3.4396,7.1725,2.0,0.4,5.2,0.0,0.263157894736842,0.0526315789473684,0.684210526315789,0.0,1.45283431872815,0.22431623524546,3.09376744724317,6.66514937783203,3.09376788115226,187,2
87563140,3,43,-0.270262,3,43,-0.270262,0.0,-1.90954918117108,5,48,43,28.8,19.04,5,53,72,19,64.0,8.8,53,10.811,112.411,101.6,66.0066,44.15648,10.811,84,147,63,121.2,29.76,84,1.69,2.04,0.35,1.914,0.1008,1.9,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,12,9,6.4,2.72,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,0,5,5,4.0,1.6,5,7.1725,19.495,12.3225,12.482,4.2476,7.1725,2.0,0.4,4.0,0.0,0.3125,0.0625,0.625,0.0,2.06073109354732,0.231522992329165,3.0300951750203,7.71441836448261,3.03009558883639,187,2
50987241,1,27,-0.204497,1,27,-0.204497,0.0,-2.00081302256555,5,33,28,19.4,11.52,5,58,84,26,68.8,8.64,58,10.811,74.9216,64.1106,42.881998,25.6567984,10.811,84,126,42,107.8,19.04,84,1.88,2.18,0.3,2.004,0.0992000000000001,1.88,2,2,0,2.0,0.0,2,0,3,3,1.0,0.8,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,15,12,7.8,3.84,3,0,0,0,0.0,0.0,0,0,5,5,2.6,2.08,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,3.8,0.96,3,7.1725,22.175,15.0025,11.402,4.3092,7.1725,2.0,1.0,4.8,0.0,0.256410256410256,0.128205128205128,0.615384615384615,0.0,0.912495443200985,0.15612386257877,3.0640909696148,6.23051932950245,3.06409138714668,187,2
34012568,1,27,-0.204497,1,27,-0.204497,0.0,-2.02761918073793,5,82,77,29.2,21.12,5,58,81,23,68.2,8.16,58,10.811,207.2,196.389,69.337678,55.1449288,10.811,84,146,62,113.2,23.36,84,1.88,2.33,0.45,2.034,0.1232,1.88,2,2,0,2.0,0.0,2,0,2,2,0.8,0.64,0,0,10,10,4.8,3.84,0,0,14,14,2.8,4.48,0,3,28,25,10.4,7.04,3,0,0,0,0.0,0.0,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,4.0,0.8,3,7.1725,28.11,20.9375,12.589,6.2084,7.1725,2.0,0.8,4.8,2.8,0.192307692307692,0.0769230769230769,0.461538461538462,0.269230769230769,48.4170904406781,0.263891812849298,3.10341404116554,7.15714702149959,3.10341448304397,187,2
13085762,2,15,-0.20608,2,15,-0.20608,0.0,-2.00264527199485,5,27,22,15.8,8.96,5,58,83,25,68.6,8.48,58,10.811,58.933195,48.122195,34.0924304,19.87261168,10.811,84,126,42,105.4,17.12,84,1.88,2.19,0.31,2.006,0.1008,1.88,2,2,0,2.0,0.0,2,0,3,3,1.0,0.8,0,0,7,7,2.8,3.36,0,0,0,0,0.0,0.0,0,3,9,6,5.8,2.56,3,0,0,0,0.0,0.0,0,0,5,5,2.6,2.08,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,3.8,0.96,3,7.1725,22.5702380952,15.3977380952,11.48104761904,4.435676190464,7.1725,2.0,1.0,2.8,0.0,0.344827586206897,0.172413793103448,0.482758620689655,0.0,0.564627592175083,0.157618547511842,3.1087129785233,5.42288021369688,3.10871340563576,187,2
12904576,2,16,-0.261676,2,16,-0.261676,0.0,-2.0693747606696,5,27,22,16.0,8.8,5,58,88,30,69.6,9.28,58,10.811,58.933195,48.122195,34.310678,19.6980136,10.811,84,126,42,105.0,16.8,84,1.88,2.58,0.7,2.084,0.1984,1.88,2,2,0,2.0,0.0,2,0,4,4,1.2,1.12,0,0,7,7,2.8,3.36,0,0,0,0,0.0,0.0,0,3,9,6,6.0,2.4,3,0,0,0,0.0,0.0,0,0,5,5,2.4,2.08,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,2,5,3,3.6,1.12,3,7.1725,25.786875,18.614375,12.124375,5.465,7.1725,2.0,1.2,2.8,0.0,0.333333333333333,0.2,0.466666666666667,0.0,15121156.7045738,0.156956739165573,3.09031314306615,5.79265552948699,3.09031356793127,187,2
24035867,1,27,-0.204497,1,27,-0.204497,0.0,-1.96858611764005,5,32,27,19.2,11.36,5,58,79,21,67.8,7.84,58,10.811,72.64,61.829,42.425678,25.2917424,10.811,84,126,42,108.0,19.2,84,1.88,2.04,0.16,1.97,0.072,1.88,2,2,0,2.0,0.0,2,0,2,2,0.8,0.64,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,14,11,7.6,3.68,3,0,0,0,0.0,0.0,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,4.0,0.8,3,7.1725,23.005,15.8325,11.568,4.5748,7.1725,2.0,0.8,4.8,0.0,0.263157894736842,0.105263157894737,0.631578947368421,0.0,0.739503065292786,0.155709800070948,3.05932357964132,6.02308432205053,3.05932399197049,187,2
40326571,1,27,-0.204497,1,27,-0.204497,0.0,-1.94655162779233,5,27,22,15.6,9.12,5,58,78,20,67.6,7.68,58,10.811,58.933195,48.122195,33.514778,20.3347336,10.811,84,126,42,106.2,17.76,84,1.88,2.04,0.16,1.948,0.0736000000000001,1.88,2,2,0,2.0,0.0,2,0,2,2,0.8,0.64,0,0,7,7,2.8,3.36,0,0,0,0,0.0,0.0,0,3,9,6,5.6,2.72,3,0,0,0,0.0,0.0,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,4.0,0.8,3,7.1725,20.44,13.2675,11.055,3.754,7.1725,2.0,0.8,2.8,0.0,0.357142857142857,0.142857142857143,0.5,0.0,0.543722772862253,0.154906931004829,3.04308777039226,5.78667739466504,3.04308816888961,187,2
16504783,1,27,-0.204497,1,27,-0.204497,0.0,-1.95869322418115,5,50,45,22.8,14.24,5,58,80,22,68.0,8.0,58,10.811,118.71,107.899,51.639678,32.6629424,10.811,84,139,55,111.8,22.24,84,1.88,2.04,0.16,1.96,0.0640000000000001,1.88,2,2,0,2.0,0.0,2,0,2,2,0.8,0.64,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,14,11,7.6,3.68,3,0,0,0,0.0,0.0,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,4.0,0.8,3,7.1725,33.285,26.1125,13.624,7.8644,7.1725,2.0,0.8,4.8,0.0,0.263157894736842,0.105263157894737,0.631578947368421,0.0,1.59644768098912,0.21943403815018,3.12397614917136,6.42336588649982,3.12397659651613,187,2
58029641,2,5,-0.136603,2,5,-0.136603,0.0,-1.90364779844506,5,33,28,18.2,10.56,5,49,84,35,65.2,12.96,49,10.811,74.9216,64.1106,40.10716,23.436928,10.811,84,139,55,113.0,23.2,84,1.66,2.18,0.52,1.916,0.2048,1.66,1,2,1,1.6,0.48,1,0,3,3,1.0,0.8,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,15,12,6.6,3.36,3,0,1,1,0.4,0.48,0,0,5,5,2.6,2.08,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,3,6,3,5.0,0.8,5,7.1725,22.175,15.0025,11.78,4.158,7.1725,1.6,1.0,4.0,0.0,0.242424242424242,0.151515151515151,0.606060606060606,0.0,0.783332493686241,0.171830132537853,3.02853988995604,6.29985696897987,3.02854029474719,187,2
67198240,2,5,-0.136603,2,5,-0.136603,0.0,-1.92915217262401,5,82,77,28.0,21.6,5,49,81,32,64.6,12.48,49,10.811,207.2,196.389,66.56284,56.254864,10.811,84,146,62,118.4,27.52,84,1.66,2.33,0.67,1.946,0.2288,1.66,1,2,1,1.6,0.48,1,0,2,2,0.8,0.64,0,0,10,10,4.0,3.2,0,0,14,14,2.8,4.48,0,3,28,25,9.2,7.52,3,0,1,1,0.4,0.48,0,0,5,5,2.8,2.24,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,4,6,2,5.2,0.64,5,7.1725,28.11,20.9375,12.967,6.0572,7.1725,1.6,0.8,4.0,2.8,0.173913043478261,0.0869565217391304,0.434782608695652,0.304347826086956,13.2334881682865,0.262909117334157,3.10257459740068,7.29211238281532,3.10257504076691,187,2
82769514,2,5,-0.136603,2,5,-0.136603,0.0,-1.90539106858223,5,24,19,14.6,7.68,5,49,83,34,65.0,12.8,49,10.811,51.9961,41.1851,31.3175924,16.54280608,10.811,84,139,55,110.6,22.72,84,1.66,2.19,0.53,1.918,0.2064,1.66,1,2,1,1.6,0.48,1,0,3,3,1.0,0.8,0,0,5,5,2.0,2.4,0,0,0,0,0.0,0.0,0,3,6,3,4.6,1.28,3,0,1,1,0.4,0.48,0,0,5,5,2.6,2.08,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,3,6,3,5.0,0.8,5,7.1725,22.5702380952,15.3977380952,11.85904761904,4.284476190464,7.1725,1.6,1.0,2.0,0.0,0.347826086956522,0.217391304347826,0.434782608695652,0.0,0.462891462909908,0.17649185829694,3.01055532229068,5.94246689272618,3.01055571238062,187,2
57043269,2,5,-0.136603,2,5,-0.136603,0.0,-1.96887998172623,5,24,19,14.8,7.84,5,49,88,39,66.0,13.6,49,10.811,51.9961,41.1851,31.53584,16.579872,10.811,84,139,55,110.2,23.04,84,1.66,2.58,0.92,1.996,0.2688,1.66,1,2,1,1.6,0.48,1,0,4,4,1.2,1.12,0,0,5,5,2.0,2.4,0,0,0,0,0.0,0.0,0,3,6,3,4.8,1.44,3,0,1,1,0.4,0.48,0,0,5,5,2.4,2.08,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,2,6,4,4.8,1.12,5,7.1725,25.786875,18.614375,12.502375,5.3138,7.1725,1.6,1.2,2.0,0.0,0.333333333333333,0.25,0.416666666666667,0.0,16566552.6189635,0.17565566424556,3.04183788739339,5.9613314207548,3.0418382978955,187,2
50129364,2,5,-0.136603,2,5,-0.136603,0.0,-1.80914194597449,5,48,43,21.2,12.96,5,49,72,23,62.4,10.72,49,10.811,112.411,101.6,47.60504,29.435232,10.811,84,144,60,118.0,27.2,84,1.66,2.04,0.38,1.818,0.1776,1.66,1,2,1,1.6,0.48,1,0,1,1,0.4,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,12,9,6.0,2.4,3,0,1,1,0.4,0.48,0,0,5,5,2.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,0,6,6,4.4,1.76,5,7.1725,19.495,12.3225,11.244,3.3004,7.1725,1.6,0.4,4.0,0.0,0.266666666666667,0.0666666666666667,0.666666666666667,0.0,1.65309140826027,0.226472471692405,2.97300611945976,7.32102291792476,2.9730065065099,187,2
25986740,2,5,-0.136603,2,5,-0.136603,0.0,-1.83413381225793,5,31,26,17.8,10.24,5,49,74,25,63.2,11.36,49,10.811,69.723,58.912,39.06744,22.605152,10.811,84,139,55,113.6,23.68,84,1.66,2.04,0.38,1.842,0.1584,1.66,1,2,1,1.6,0.48,1,0,1,1,0.6,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,13,10,6.2,2.72,3,0,1,1,0.4,0.48,0,0,5,5,3.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,5,6,1,5.4,0.48,5,7.1725,18.8575,11.685,11.1165,3.1552,7.1725,1.6,0.6,4.0,0.0,0.258064516129032,0.0967741935483871,0.645161290322581,0.0,0.900036346364901,0.186658751975725,2.94153246652403,6.79281948411436,2.94153283991459,187,2
34105672,2,5,-0.136603,2,5,-0.136603,0.0,-1.8729859245367,5,32,27,18.0,10.4,5,49,79,30,64.2,12.16,49,10.811,72.64,61.829,39.65084,23.071872,10.811,84,139,55,113.2,23.36,84,1.66,2.04,0.38,1.882,0.1776,1.66,1,2,1,1.6,0.48,1,0,2,2,0.8,0.64,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,14,11,6.4,3.04,3,0,1,1,0.4,0.48,0,0,5,5,2.8,2.24,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,4,6,2,5.2,0.64,5,7.1725,23.005,15.8325,11.946,4.4236,7.1725,1.6,0.8,4.0,0.0,0.25,0.125,0.625,0.0,0.694840454357567,0.171719548408983,2.98889172694049,6.47935546016349,2.98889211865819,187,2
78691503,2,5,-0.136603,2,5,-0.136603,0.0,-1.82801309569024,5,49,44,21.4,13.12,5,49,75,26,63.4,11.52,49,10.811,114.818,104.007,48.08644,29.820352,10.811,84,142,58,117.6,26.88,84,1.66,2.04,0.38,1.836,0.1632,1.66,1,2,1,1.6,0.48,1,0,1,1,0.6,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,13,10,6.2,2.72,3,0,1,1,0.4,0.48,0,0,5,5,3.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,5,6,1,5.4,0.48,5,7.1725,24.26,17.0875,12.197,4.8252,7.1725,1.6,0.6,4.0,0.0,0.258064516129032,0.0967741935483871,0.645161290322581,0.0,2.16655673147415,0.222451146254414,3.01938308972373,7.28738163340208,3.01938349894189,187,2
